,CX depth,# CX,depth,Rz depth,# Rz,Rx depth,# Rx,time,filename,gadgets,qubits,architecture,method
0,86,159,88,5,5,0,0,0 days 00:00:13.270422000,circuits/20qubits/5gadgets/Original9.qasm,5,20,ibmq_singapore,staq
0,257,316,262,5,5,0,0,0 days 00:00:00.049472000,circuits/20qubits/5gadgets/Original9.qasm,5,20,ibmq_singapore,tket
0,150,330,150,4,5,0,0,0 days 00:00:00.213300000,circuits/20qubits/5gadgets/Original15.qasm,5,20,ibmq_singapore,proposed
0,143,260,143,4,5,0,0,0 days 00:00:11.870408000,circuits/20qubits/5gadgets/Original15.qasm,5,20,ibmq_singapore,staq
0,241,328,246,5,5,0,0,0 days 00:00:00.054625000,circuits/20qubits/5gadgets/Original15.qasm,5,20,ibmq_singapore,tket
0,157,357,157,3,5,0,0,0 days 00:00:00.162459000,circuits/20qubits/5gadgets/Original5.qasm,5,20,ibmq_singapore,proposed
0,148,260,151,5,5,0,0,0 days 00:00:12.877771000,circuits/20qubits/5gadgets/Original5.qasm,5,20,ibmq_singapore,staq
0,237,277,242,5,5,0,0,0 days 00:00:00.027457000,circuits/20qubits/5gadgets/Original5.qasm,5,20,ibmq_singapore,tket
0,164,371,164,4,5,0,0,0 days 00:00:00.135019000,circuits/20qubits/5gadgets/Original19.qasm,5,20,ibmq_singapore,proposed
0,151,250,153,5,5,0,0,0 days 00:00:14.670241000,circuits/20qubits/5gadgets/Original19.qasm,5,20,ibmq_singapore,staq
0,230,329,235,5,5,0,0,0 days 00:00:00.030517000,circuits/20qubits/5gadgets/Original19.qasm,5,20,ibmq_singapore,tket
0,209,545,209,7,10,0,0,0 days 00:00:00.176880000,circuits/20qubits/10gadgets/Original6.qasm,10,20,ibmq_singapore,proposed
0,208,416,208,10,10,0,0,0 days 00:00:38.610725000,circuits/20qubits/10gadgets/Original6.qasm,10,20,ibmq_singapore,staq
0,477,731,486,10,10,0,0,0 days 00:00:00.067763000,circuits/20qubits/10gadgets/Original6.qasm,10,20,ibmq_singapore,tket
0,180,479,180,5,10,0,0,0 days 00:00:00.152782000,circuits/20qubits/10gadgets/Original16.qasm,10,20,ibmq_singapore,proposed
0,199,378,203,9,10,0,0,0 days 00:00:30.216519000,circuits/20qubits/10gadgets/Original16.qasm,10,20,ibmq_singapore,staq
0,363,578,372,10,10,0,0,0 days 00:00:00.062933000,circuits/20qubits/10gadgets/Original16.qasm,10,20,ibmq_singapore,tket
0,209,482,209,7,10,0,0,0 days 00:00:00.152288000,circuits/20qubits/10gadgets/Original17.qasm,10,20,ibmq_singapore,proposed
0,277,437,281,9,10,0,0,0 days 00:00:35.716052000,circuits/20qubits/10gadgets/Original17.qasm,10,20,ibmq_singapore,staq
0,463,638,473,10,10,0,0,0 days 00:00:00.059705000,circuits/20qubits/10gadgets/Original17.qasm,10,20,ibmq_singapore,tket
0,191,451,191,7,10,0,0,0 days 00:00:00.164702000,circuits/20qubits/10gadgets/Original7.qasm,10,20,ibmq_singapore,proposed
0,194,368,196,10,10,0,0,0 days 00:00:39.787473000,circuits/20qubits/10gadgets/Original7.qasm,10,20,ibmq_singapore,staq
0,500,747,510,10,10,0,0,0 days 00:00:00.071900000,circuits/20qubits/10gadgets/Original7.qasm,10,20,ibmq_singapore,tket
0,204,500,204,7,10,0,0,0 days 00:00:00.167392000,circuits/20qubits/10gadgets/Original10.qasm,10,20,ibmq_singapore,proposed
0,206,355,208,10,10,0,0,0 days 00:00:35.038495000,circuits/20qubits/10gadgets/Original10.qasm,10,20,ibmq_singapore,staq
0,337,517,347,10,10,0,0,0 days 00:00:00.048849000,circuits/20qubits/10gadgets/Original10.qasm,10,20,ibmq_singapore,tket
0,193,459,193,7,10,0,0,0 days 00:00:00.180380000,circuits/20qubits/10gadgets/Original0.qasm,10,20,ibmq_singapore,proposed
0,212,367,216,10,10,0,0,0 days 00:00:29.969213000,circuits/20qubits/10gadgets/Original0.qasm,10,20,ibmq_singapore,staq
0,371,541,381,10,10,0,0,0 days 00:00:00.049916000,circuits/20qubits/10gadgets/Original0.qasm,10,20,ibmq_singapore,tket
0,163,445,164,9,10,0,0,0 days 00:00:00.137276000,circuits/20qubits/10gadgets/Original1.qasm,10,20,ibmq_singapore,proposed
