,CX depth,# CX,depth,Rz depth,# Rz,Rx depth,# Rx,time,filename,gadgets,qubits,architecture,method
0,98,171,100,4,5,0,0,0 days 00:00:00.017831000,circuits/16qubits/5gadgets/Original17.qasm,5,16,rigetti_16q_aspen,staq
0,100,164,104,4,5,0,0,0 days 00:00:00.014790000,circuits/16qubits/5gadgets/Original17.qasm,5,16,rigetti_16q_aspen,tket
0,116,232,116,5,5,0,0,0 days 00:00:00.063030000,circuits/16qubits/5gadgets/Original7.qasm,5,16,rigetti_16q_aspen,proposed
0,97,163,99,5,5,0,0,0 days 00:00:00.017772000,circuits/16qubits/5gadgets/Original7.qasm,5,16,rigetti_16q_aspen,staq
0,185,298,190,5,5,0,0,0 days 00:00:00.027742000,circuits/16qubits/5gadgets/Original7.qasm,5,16,rigetti_16q_aspen,tket
0,90,201,92,4,5,0,0,0 days 00:00:00.057756000,circuits/16qubits/5gadgets/Original10.qasm,5,16,rigetti_16q_aspen,proposed
0,69,141,73,5,5,0,0,0 days 00:00:00.017982000,circuits/16qubits/5gadgets/Original10.qasm,5,16,rigetti_16q_aspen,staq
0,128,206,133,5,5,0,0,0 days 00:00:00.020536000,circuits/16qubits/5gadgets/Original10.qasm,5,16,rigetti_16q_aspen,tket
0,134,257,135,4,5,0,0,0 days 00:00:00.093888000,circuits/16qubits/5gadgets/Original0.qasm,5,16,rigetti_16q_aspen,proposed
0,93,159,95,5,5,0,0,0 days 00:00:00.022982000,circuits/16qubits/5gadgets/Original0.qasm,5,16,rigetti_16q_aspen,staq
0,140,192,145,5,5,0,0,0 days 00:00:00.021664000,circuits/16qubits/5gadgets/Original0.qasm,5,16,rigetti_16q_aspen,tket
0,83,206,83,5,5,0,0,0 days 00:00:00.059760000,circuits/16qubits/5gadgets/Original1.qasm,5,16,rigetti_16q_aspen,proposed
0,105,180,106,5,5,0,0,0 days 00:00:00.019176000,circuits/16qubits/5gadgets/Original1.qasm,5,16,rigetti_16q_aspen,staq
0,179,267,184,5,5,0,0,0 days 00:00:00.024142000,circuits/16qubits/5gadgets/Original1.qasm,5,16,rigetti_16q_aspen,tket
0,110,225,110,3,5,0,0,0 days 00:00:00.064256000,circuits/16qubits/5gadgets/Original11.qasm,5,16,rigetti_16q_aspen,proposed
0,127,224,129,5,5,0,0,0 days 00:00:00.018525000,circuits/16qubits/5gadgets/Original11.qasm,5,16,rigetti_16q_aspen,staq
0,163,207,168,5,5,0,0,0 days 00:00:00.017626000,circuits/16qubits/5gadgets/Original11.qasm,5,16,rigetti_16q_aspen,tket
0,93,220,93,3,5,0,0,0 days 00:00:00.057605000,circuits/16qubits/5gadgets/Original12.qasm,5,16,rigetti_16q_aspen,proposed
0,75,137,79,5,5,0,0,0 days 00:00:00.016216000,circuits/16qubits/5gadgets/Original12.qasm,5,16,rigetti_16q_aspen,staq
0,147,221,152,5,5,0,0,0 days 00:00:00.019274000,circuits/16qubits/5gadgets/Original12.qasm,5,16,rigetti_16q_aspen,tket
