,CX depth,# CX,depth,Rz depth,# Rz,Rx depth,# Rx,time,filename,gadgets,qubits,architecture,method
0,628,2595,644,95,100,0,0,0 days 00:00:01.114733000,circuits/16qubits/100gadgets/Original7.qasm,100,16,16q-line,nash
0,4205,5222,4301,100,100,0,0,0 days 00:00:00.415648000,circuits/16qubits/100gadgets/Original7.qasm,100,16,16q-line,tket
0,464,1747,468,67,100,0,0,0 days 00:00:00.162253000,circuits/16qubits/100gadgets/Original10.qasm,100,16,16q-line,proposed
0,616,2525,635,99,100,0,0,0 days 00:00:01.102530000,circuits/16qubits/100gadgets/Original10.qasm,100,16,16q-line,nash
0,3676,4455,3775,100,100,0,0,0 days 00:00:00.360251000,circuits/16qubits/100gadgets/Original10.qasm,100,16,16q-line,tket
0,511,1855,517,73,100,0,0,0 days 00:00:00.161865000,circuits/16qubits/100gadgets/Original0.qasm,100,16,16q-line,proposed
0,650,2559,661,100,100,0,0,0 days 00:00:01.095859000,circuits/16qubits/100gadgets/Original0.qasm,100,16,16q-line,nash
0,3763,4405,3862,100,100,0,0,0 days 00:00:00.349973000,circuits/16qubits/100gadgets/Original0.qasm,100,16,16q-line,tket
0,519,1844,541,89,100,0,0,0 days 00:00:00.159062000,circuits/16qubits/100gadgets/Original1.qasm,100,16,16q-line,proposed
0,628,2340,649,98,100,0,0,0 days 00:00:01.135834000,circuits/16qubits/100gadgets/Original1.qasm,100,16,16q-line,nash
0,3663,4282,3763,100,100,0,0,0 days 00:00:00.334193000,circuits/16qubits/100gadgets/Original1.qasm,100,16,16q-line,tket
0,565,1834,605,98,100,0,0,0 days 00:00:00.185111000,circuits/16qubits/100gadgets/Original11.qasm,100,16,16q-line,proposed
0,606,2348,634,98,100,0,0,0 days 00:00:01.064854000,circuits/16qubits/100gadgets/Original11.qasm,100,16,16q-line,nash
0,3590,4291,3690,100,100,0,0,0 days 00:00:00.340877000,circuits/16qubits/100gadgets/Original11.qasm,100,16,16q-line,tket
0,450,1836,450,66,100,0,0,0 days 00:00:00.165321000,circuits/16qubits/100gadgets/Original12.qasm,100,16,16q-line,proposed
0,596,2260,609,98,100,0,0,0 days 00:00:01.020144000,circuits/16qubits/100gadgets/Original12.qasm,100,16,16q-line,nash
0,3886,4659,3984,100,100,0,0,0 days 00:00:00.359204000,circuits/16qubits/100gadgets/Original12.qasm,100,16,16q-line,tket
0,549,1877,580,99,100,0,0,0 days 00:00:00.169593000,circuits/16qubits/100gadgets/Original2.qasm,100,16,16q-line,proposed
0,642,2475,652,99,100,0,0,0 days 00:00:01.091176000,circuits/16qubits/100gadgets/Original2.qasm,100,16,16q-line,nash
0,3660,4441,3759,100,100,0,0,0 days 00:00:00.348766000,circuits/16qubits/100gadgets/Original2.qasm,100,16,16q-line,tket
0,474,1846,477,67,100,0,0,0 days 00:00:00.164889000,circuits/16qubits/100gadgets/Original3.qasm,100,16,16q-line,proposed
0,631,2790,639,98,100,0,0,0 days 00:00:01.199100000,circuits/16qubits/100gadgets/Original3.qasm,100,16,16q-line,nash
0,3880,4584,3980,100,100,0,0,0 days 00:00:00.363327000,circuits/16qubits/100gadgets/Original3.qasm,100,16,16q-line,tket
0,481,1832,481,67,100,0,0,0 days 00:00:00.203279000,circuits/16qubits/100gadgets/Original13.qasm,100,16,16q-line,proposed
0,584,2364,599,99,100,0,0,0 days 00:00:01.026971000,circuits/16qubits/100gadgets/Original13.qasm,100,16,16q-line,nash
0,3927,4558,4024,100,100,0,0,0 days 00:00:00.355924000,circuits/16qubits/100gadgets/Original13.qasm,100,16,16q-line,tket
0,517,1770,531,77,100,0,0,0 days 00:00:00.161360000,circuits/16qubits/100gadgets/Original18.qasm,100,16,16q-line,proposed
0,630,2648,637,99,100,0,0,0 days 00:00:01.116597000,circuits/16qubits/100gadgets/Original18.qasm,100,16,16q-line,nash
0,3902,4658,4000,100,100,0,0,0 days 00:00:00.370227000,circuits/16qubits/100gadgets/Original18.qasm,100,16,16q-line,tket
0,491,1873,500,74,100,0,0,0 days 00:00:00.167388000,circuits/16qubits/100gadgets/Original4.qasm,100,16,16q-line,proposed
0,659,2447,667,97,100,0,0,0 days 00:00:01.209500000,circuits/16qubits/100gadgets/Original4.qasm,100,16,16q-line,nash
0,3852,4419,3952,100,100,0,0,0 days 00:00:00.347182000,circuits/16qubits/100gadgets/Original4.qasm,100,16,16q-line,tket
0,463,1720,463,58,100,0,0,0 days 00:00:00.160459000,circuits/16qubits/100gadgets/Original14.qasm,100,16,16q-line,proposed
0,618,2477,630,98,100,0,0,0 days 00:00:01.065393000,circuits/16qubits/100gadgets/Original14.qasm,100,16,16q-line,nash
0,3773,4664,3872,100,100,0,0,0 days 00:00:00.369671000,circuits/16qubits/100gadgets/Original14.qasm,100,16,16q-line,tket
0,488,1774,495,70,100,0,0,0 days 00:00:00.164226000,circuits/16qubits/100gadgets/Original8.qasm,100,16,16q-line,proposed
0,638,2308,648,98,100,0,0,0 days 00:00:01.071280000,circuits/16qubits/100gadgets/Original8.qasm,100,16,16q-line,nash
