,CX depth,# CX,depth,Rz depth,# Rz,Rx depth,# Rx,time,filename,gadgets,qubits,architecture,method
0,4367,5701,4467,100,100,0,0,0 days 00:00:00.947273000,circuits/25qubits/100gadgets/Original8.qasm,100,25,25q-square,tket
0,658,2425,664,69,100,0,0,0 days 00:00:00.616798000,circuits/25qubits/100gadgets/Original9.qasm,100,25,25q-square,proposed
0,645,2258,660,95,100,0,0,0 days 00:00:04.094425000,circuits/25qubits/100gadgets/Original9.qasm,100,25,25q-square,nash
0,4345,5373,4445,100,100,0,0,0 days 00:00:00.854579000,circuits/25qubits/100gadgets/Original9.qasm,100,25,25q-square,tket
0,677,2421,686,73,100,0,0,0 days 00:00:00.662555000,circuits/25qubits/100gadgets/Original15.qasm,100,25,25q-square,proposed
0,717,2229,737,96,100,0,0,0 days 00:00:04.301410000,circuits/25qubits/100gadgets/Original15.qasm,100,25,25q-square,nash
0,4388,5568,4488,100,100,0,0,0 days 00:00:00.856643000,circuits/25qubits/100gadgets/Original15.qasm,100,25,25q-square,tket
0,634,2466,638,66,100,0,0,0 days 00:00:00.615071000,circuits/25qubits/100gadgets/Original5.qasm,100,25,25q-square,proposed
0,642,2138,681,99,100,0,0,0 days 00:00:03.861026000,circuits/25qubits/100gadgets/Original5.qasm,100,25,25q-square,nash
0,4148,5352,4248,100,100,0,0,0 days 00:00:00.851408000,circuits/25qubits/100gadgets/Original5.qasm,100,25,25q-square,tket
0,722,2492,728,66,100,0,0,0 days 00:00:00.660061000,circuits/25qubits/100gadgets/Original19.qasm,100,25,25q-square,proposed
0,681,2178,712,96,100,0,0,0 days 00:00:04.494631000,circuits/25qubits/100gadgets/Original19.qasm,100,25,25q-square,nash
0,4211,5273,4310,100,100,0,0,0 days 00:00:00.985602000,circuits/25qubits/100gadgets/Original19.qasm,100,25,25q-square,tket
0,801,4079,810,62,100,0,0,0 days 00:00:02.332393000,circuits/36qubits/100gadgets/Original6.qasm,100,36,36q-square,proposed
0,811,3318,849,98,100,0,0,0 days 00:00:12.130728000,circuits/36qubits/100gadgets/Original6.qasm,100,36,36q-square,nash
0,6877,8706,6977,100,100,0,0,0 days 00:00:02.005843000,circuits/36qubits/100gadgets/Original6.qasm,100,36,36q-square,tket
0,786,3848,791,64,100,0,0,0 days 00:00:02.155304000,circuits/36qubits/100gadgets/Original16.qasm,100,36,36q-square,proposed
0,853,3591,864,98,100,0,0,0 days 00:00:14.860214000,circuits/36qubits/100gadgets/Original16.qasm,100,36,36q-square,nash
0,6778,8554,6878,100,100,0,0,0 days 00:00:03.111789000,circuits/36qubits/100gadgets/Original16.qasm,100,36,36q-square,tket
