,CX depth,# CX,depth,Rz depth,# Rz,Rx depth,# Rx,time,filename,gadgets,qubits,architecture,method
0,177,542,177,4,5,0,0,0 days 00:00:00.982698000,circuits/36qubits/5gadgets/Original7.qasm,5,36,36q-line,proposed
0,73,456,73,5,5,0,0,0 days 00:00:01.132961000,circuits/36qubits/5gadgets/Original7.qasm,5,36,36q-line,nash
0,567,1295,571,5,5,0,0,0 days 00:00:00.192823000,circuits/36qubits/5gadgets/Original7.qasm,5,36,36q-line,tket
0,225,709,225,5,5,0,0,0 days 00:00:01.302483000,circuits/36qubits/5gadgets/Original10.qasm,5,36,36q-line,proposed
0,89,576,89,5,5,0,0,0 days 00:00:01.167118000,circuits/36qubits/5gadgets/Original10.qasm,5,36,36q-line,nash
0,554,1117,559,5,5,0,0,0 days 00:00:00.132835000,circuits/36qubits/5gadgets/Original10.qasm,5,36,36q-line,tket
0,238,741,238,4,5,0,0,0 days 00:00:01.171230000,circuits/36qubits/5gadgets/Original0.qasm,5,36,36q-line,proposed
0,90,575,92,5,5,0,0,0 days 00:00:01.127355000,circuits/36qubits/5gadgets/Original0.qasm,5,36,36q-line,nash
0,540,946,545,5,5,0,0,0 days 00:00:00.149177000,circuits/36qubits/5gadgets/Original0.qasm,5,36,36q-line,tket
0,192,617,192,5,5,0,0,0 days 00:00:01.269983000,circuits/36qubits/5gadgets/Original1.qasm,5,36,36q-line,proposed
0,85,521,85,4,5,0,0,0 days 00:00:01.127279000,circuits/36qubits/5gadgets/Original1.qasm,5,36,36q-line,nash
0,499,1050,504,5,5,0,0,0 days 00:00:00.175096000,circuits/36qubits/5gadgets/Original1.qasm,5,36,36q-line,tket
0,155,552,155,2,5,0,0,0 days 00:00:01.108967000,circuits/36qubits/5gadgets/Original11.qasm,5,36,36q-line,proposed
0,72,337,74,5,5,0,0,0 days 00:00:00.989959000,circuits/36qubits/5gadgets/Original11.qasm,5,36,36q-line,nash
0,1138,1868,1142,5,5,0,0,0 days 00:00:00.278429000,circuits/36qubits/5gadgets/Original11.qasm,5,36,36q-line,tket
