,CX depth,# CX,depth,Rz depth,# Rz,Rx depth,# Rx,time,filename,gadgets,qubits,architecture,method
0,144,277,144,2,5,0,0,0 days 00:00:00.132485000,circuits/20qubits/5gadgets/Original1.qasm,5,20,ibmq_singapore,proposed
0,109,178,111,4,5,0,0,0 days 00:00:00.020649000,circuits/20qubits/5gadgets/Original1.qasm,5,20,ibmq_singapore,staq
0,179,283,184,5,5,0,0,0 days 00:00:00.032589000,circuits/20qubits/5gadgets/Original1.qasm,5,20,ibmq_singapore,tket
0,140,324,140,4,5,0,0,0 days 00:00:00.125799000,circuits/20qubits/5gadgets/Original11.qasm,5,20,ibmq_singapore,proposed
0,149,265,152,5,5,0,0,0 days 00:00:00.018480000,circuits/20qubits/5gadgets/Original11.qasm,5,20,ibmq_singapore,staq
0,229,285,234,5,5,0,0,0 days 00:00:00.029316000,circuits/20qubits/5gadgets/Original11.qasm,5,20,ibmq_singapore,tket
0,125,251,125,3,5,0,0,0 days 00:00:00.130296000,circuits/20qubits/5gadgets/Original12.qasm,5,20,ibmq_singapore,proposed
0,128,243,129,5,5,0,0,0 days 00:00:00.019544000,circuits/20qubits/5gadgets/Original12.qasm,5,20,ibmq_singapore,staq
0,270,362,275,5,5,0,0,0 days 00:00:00.037776000,circuits/20qubits/5gadgets/Original12.qasm,5,20,ibmq_singapore,tket
0,159,322,159,5,5,0,0,0 days 00:00:00.142710000,circuits/20qubits/5gadgets/Original2.qasm,5,20,ibmq_singapore,proposed
0,90,151,93,5,5,0,0,0 days 00:00:00.018247000,circuits/20qubits/5gadgets/Original2.qasm,5,20,ibmq_singapore,staq
0,235,303,240,5,5,0,0,0 days 00:00:00.029319000,circuits/20qubits/5gadgets/Original2.qasm,5,20,ibmq_singapore,tket
0,142,311,142,4,5,0,0,0 days 00:00:00.135958000,circuits/20qubits/5gadgets/Original3.qasm,5,20,ibmq_singapore,proposed
0,136,206,137,5,5,0,0,0 days 00:00:00.019025000,circuits/20qubits/5gadgets/Original3.qasm,5,20,ibmq_singapore,staq
0,154,257,159,5,5,0,0,0 days 00:00:00.029061000,circuits/20qubits/5gadgets/Original3.qasm,5,20,ibmq_singapore,tket
0,106,242,106,4,5,0,0,0 days 00:00:00.120272000,circuits/20qubits/5gadgets/Original13.qasm,5,20,ibmq_singapore,proposed
0,120,217,121,5,5,0,0,0 days 00:00:00.019945000,circuits/20qubits/5gadgets/Original13.qasm,5,20,ibmq_singapore,staq
0,213,326,217,5,5,0,0,0 days 00:00:00.031292000,circuits/20qubits/5gadgets/Original13.qasm,5,20,ibmq_singapore,tket
0,149,283,149,3,5,0,0,0 days 00:00:00.155284000,circuits/20qubits/5gadgets/Original18.qasm,5,20,ibmq_singapore,proposed
0,120,222,121,4,5,0,0,0 days 00:00:00.019981000,circuits/20qubits/5gadgets/Original18.qasm,5,20,ibmq_singapore,staq
0,179,270,184,5,5,0,0,0 days 00:00:00.028177000,circuits/20qubits/5gadgets/Original18.qasm,5,20,ibmq_singapore,tket
0,133,282,133,3,5,0,0,0 days 00:00:00.136501000,circuits/20qubits/5gadgets/Original4.qasm,5,20,ibmq_singapore,proposed
0,120,206,120,5,5,0,0,0 days 00:00:00.029757000,circuits/20qubits/5gadgets/Original4.qasm,5,20,ibmq_singapore,staq
0,165,232,170,5,5,0,0,0 days 00:00:00.038180000,circuits/20qubits/5gadgets/Original4.qasm,5,20,ibmq_singapore,tket
0,134,285,134,3,5,0,0,0 days 00:00:00.197657000,circuits/20qubits/5gadgets/Original14.qasm,5,20,ibmq_singapore,proposed
0,139,211,141,5,5,0,0,0 days 00:00:00.019271000,circuits/20qubits/5gadgets/Original14.qasm,5,20,ibmq_singapore,staq
0,194,283,199,5,5,0,0,0 days 00:00:00.030806000,circuits/20qubits/5gadgets/Original14.qasm,5,20,ibmq_singapore,tket
0,141,340,141,4,5,0,0,0 days 00:00:00.143734000,circuits/20qubits/5gadgets/Original8.qasm,5,20,ibmq_singapore,proposed
0,104,187,105,5,5,0,0,0 days 00:00:00.031007000,circuits/20qubits/5gadgets/Original8.qasm,5,20,ibmq_singapore,staq
0,212,318,217,5,5,0,0,0 days 00:00:00.039240000,circuits/20qubits/5gadgets/Original8.qasm,5,20,ibmq_singapore,tket
0,152,349,152,4,5,0,0,0 days 00:00:00.160227000,circuits/20qubits/5gadgets/Original9.qasm,5,20,ibmq_singapore,proposed
0,86,159,88,5,5,0,0,0 days 00:00:00.021912000,circuits/20qubits/5gadgets/Original9.qasm,5,20,ibmq_singapore,staq
0,257,316,262,5,5,0,0,0 days 00:00:00.037746000,circuits/20qubits/5gadgets/Original9.qasm,5,20,ibmq_singapore,tket
0,150,330,150,4,5,0,0,0 days 00:00:00.178964000,circuits/20qubits/5gadgets/Original15.qasm,5,20,ibmq_singapore,proposed
0,154,266,155,4,5,0,0,0 days 00:00:00.026675000,circuits/20qubits/5gadgets/Original15.qasm,5,20,ibmq_singapore,staq
0,241,328,246,5,5,0,0,0 days 00:00:00.034112000,circuits/20qubits/5gadgets/Original15.qasm,5,20,ibmq_singapore,tket
0,157,357,157,3,5,0,0,0 days 00:00:00.145567000,circuits/20qubits/5gadgets/Original5.qasm,5,20,ibmq_singapore,proposed
0,151,260,155,5,5,0,0,0 days 00:00:00.019031000,circuits/20qubits/5gadgets/Original5.qasm,5,20,ibmq_singapore,staq
0,237,277,242,5,5,0,0,0 days 00:00:00.026585000,circuits/20qubits/5gadgets/Original5.qasm,5,20,ibmq_singapore,tket
0,164,371,164,4,5,0,0,0 days 00:00:00.136678000,circuits/20qubits/5gadgets/Original19.qasm,5,20,ibmq_singapore,proposed
0,151,250,153,5,5,0,0,0 days 00:00:00.018260000,circuits/20qubits/5gadgets/Original19.qasm,5,20,ibmq_singapore,staq
0,230,329,235,5,5,0,0,0 days 00:00:00.030557000,circuits/20qubits/5gadgets/Original19.qasm,5,20,ibmq_singapore,tket
0,209,545,209,7,10,0,0,0 days 00:00:00.153593000,circuits/20qubits/10gadgets/Original6.qasm,10,20,ibmq_singapore,proposed
0,208,416,208,10,10,0,0,0 days 00:00:00.025902000,circuits/20qubits/10gadgets/Original6.qasm,10,20,ibmq_singapore,staq
0,477,731,486,10,10,0,0,0 days 00:00:00.065957000,circuits/20qubits/10gadgets/Original6.qasm,10,20,ibmq_singapore,tket
0,180,479,180,5,10,0,0,0 days 00:00:00.145907000,circuits/20qubits/10gadgets/Original16.qasm,10,20,ibmq_singapore,proposed
0,199,378,203,9,10,0,0,0 days 00:00:00.024872000,circuits/20qubits/10gadgets/Original16.qasm,10,20,ibmq_singapore,staq
0,363,578,372,10,10,0,0,0 days 00:00:00.052990000,circuits/20qubits/10gadgets/Original16.qasm,10,20,ibmq_singapore,tket
0,209,482,209,7,10,0,0,0 days 00:00:00.154836000,circuits/20qubits/10gadgets/Original17.qasm,10,20,ibmq_singapore,proposed
0,277,437,281,9,10,0,0,0 days 00:00:00.024844000,circuits/20qubits/10gadgets/Original17.qasm,10,20,ibmq_singapore,staq
0,463,638,473,10,10,0,0,0 days 00:00:00.059632000,circuits/20qubits/10gadgets/Original17.qasm,10,20,ibmq_singapore,tket
0,191,451,191,7,10,0,0,0 days 00:00:00.144681000,circuits/20qubits/10gadgets/Original7.qasm,10,20,ibmq_singapore,proposed
0,194,368,196,10,10,0,0,0 days 00:00:00.025147000,circuits/20qubits/10gadgets/Original7.qasm,10,20,ibmq_singapore,staq
0,500,747,510,10,10,0,0,0 days 00:00:00.071276000,circuits/20qubits/10gadgets/Original7.qasm,10,20,ibmq_singapore,tket
0,204,500,204,7,10,0,0,0 days 00:00:00.175318000,circuits/20qubits/10gadgets/Original10.qasm,10,20,ibmq_singapore,proposed
0,206,355,208,10,10,0,0,0 days 00:00:00.032316000,circuits/20qubits/10gadgets/Original10.qasm,10,20,ibmq_singapore,staq
0,337,517,347,10,10,0,0,0 days 00:00:00.056198000,circuits/20qubits/10gadgets/Original10.qasm,10,20,ibmq_singapore,tket
0,193,459,193,7,10,0,0,0 days 00:00:00.147020000,circuits/20qubits/10gadgets/Original0.qasm,10,20,ibmq_singapore,proposed
0,212,367,216,10,10,0,0,0 days 00:00:00.025640000,circuits/20qubits/10gadgets/Original0.qasm,10,20,ibmq_singapore,staq
0,371,541,381,10,10,0,0,0 days 00:00:00.057199000,circuits/20qubits/10gadgets/Original0.qasm,10,20,ibmq_singapore,tket
0,163,445,164,9,10,0,0,0 days 00:00:00.137392000,circuits/20qubits/10gadgets/Original1.qasm,10,20,ibmq_singapore,proposed
0,247,444,251,10,10,0,0,0 days 00:00:00.024776000,circuits/20qubits/10gadgets/Original1.qasm,10,20,ibmq_singapore,staq
0,413,545,423,10,10,0,0,0 days 00:00:00.061865000,circuits/20qubits/10gadgets/Original1.qasm,10,20,ibmq_singapore,tket
0,208,531,208,7,10,0,0,0 days 00:00:00.165872000,circuits/20qubits/10gadgets/Original11.qasm,10,20,ibmq_singapore,proposed
0,193,325,196,9,10,0,0,0 days 00:00:00.024484000,circuits/20qubits/10gadgets/Original11.qasm,10,20,ibmq_singapore,staq
0,374,581,384,10,10,0,0,0 days 00:00:00.058097000,circuits/20qubits/10gadgets/Original11.qasm,10,20,ibmq_singapore,tket
0,193,491,193,8,10,0,0,0 days 00:00:00.169056000,circuits/20qubits/10gadgets/Original12.qasm,10,20,ibmq_singapore,proposed
0,204,370,209,10,10,0,0,0 days 00:00:00.023544000,circuits/20qubits/10gadgets/Original12.qasm,10,20,ibmq_singapore,staq
0,423,515,433,10,10,0,0,0 days 00:00:00.048115000,circuits/20qubits/10gadgets/Original12.qasm,10,20,ibmq_singapore,tket
0,194,474,194,7,10,0,0,0 days 00:00:00.173517000,circuits/20qubits/10gadgets/Original2.qasm,10,20,ibmq_singapore,proposed
0,189,362,196,10,10,0,0,0 days 00:00:00.024232000,circuits/20qubits/10gadgets/Original2.qasm,10,20,ibmq_singapore,staq
0,459,634,469,10,10,0,0,0 days 00:00:00.054329000,circuits/20qubits/10gadgets/Original2.qasm,10,20,ibmq_singapore,tket
0,189,483,190,9,10,0,0,0 days 00:00:00.151870000,circuits/20qubits/10gadgets/Original3.qasm,10,20,ibmq_singapore,proposed
0,197,350,202,8,10,0,0,0 days 00:00:00.024538000,circuits/20qubits/10gadgets/Original3.qasm,10,20,ibmq_singapore,staq
0,436,623,446,10,10,0,0,0 days 00:00:00.057429000,circuits/20qubits/10gadgets/Original3.qasm,10,20,ibmq_singapore,tket
